doc_id,department,queue_position,patients_ahead,hour_of_day,day_of_week,avg_consultation_time,active_priority_count,historical_delay_factor,no_show_rate,actual_wait_minutes
DOC_111,Cardiology,9,8,11,1,20.1,0,0.81,0.14,157.3
DOC_103,General Medicine,13,12,10,1,15.6,0,0.89,0.18,187.9
DOC_101,Neurology,1,0,10,3,29.1,1,1.28,0.11,48.6
DOC_113,Orthopedics,3,2,9,3,13.3,1,1.46,0.08,75.2
DOC_107,Orthopedics,7,6,15,2,15.7,0,1.13,0.17,101.6
DOC_103,General Medicine,14,13,8,5,10.7,1,1.21,0.06,185.2
DOC_110,Orthopedics,11,10,11,3,20.6,1,1.31,0.19,341.8
DOC_106,Neurology,5,4,8,2,22.5,0,1.29,0.06,117.4
DOC_108,Neurology,24,23,9,2,23.5,0,1.46,0.16,905.5
DOC_114,Orthopedics,22,21,11,5,18.0,3,1.32,0.14,678.1
DOC_106,Orthopedics,12,11,14,3,16.1,0,1.15,0.09,215.0
DOC_102,Neurology,7,6,8,1,21.5,0,1.04,0.08,129.0
DOC_107,Neurology,19,18,9,2,22.2,0,1.39,0.1,659.8
DOC_112,Orthopedics,1,0,10,2,16.8,1,0.84,0.14,18.9
DOC_103,Dermatology,5,4,14,0,13.2,0,0.99,0.17,59.7
DOC_111,Neurology,6,5,9,1,23.0,0,1.49,0.1,204.6
DOC_102,Dermatology,4,3,11,3,16.5,0,1.11,0.16,59.9
DOC_108,General Medicine,17,16,14,4,18.9,0,1.15,0.13,359.2
DOC_109,Neurology,5,4,9,3,25.6,0,1.03,0.17,119.3
DOC_106,General Medicine,16,15,15,4,16.5,0,1.11,0.18,276.3
DOC_111,Pediatrics,9,8,14,3,13.7,1,0.97,0.19,125.8
DOC_100,General Medicine,23,22,8,0,14.1,1,0.83,0.1,297.4
DOC_111,Neurology,22,21,11,0,23.7,0,1.24,0.16,818.0
DOC_100,Pediatrics,3,2,10,0,11.8,1,1.0,0.08,57.7
DOC_100,Orthopedics,18,17,10,1,18.4,0,0.88,0.12,324.6
DOC_108,Pediatrics,7,6,11,5,14.1,1,1.07,0.06,130.7
DOC_101,Dermatology,22,21,8,0,8.0,1,1.3,0.09,255.2
DOC_100,Pediatrics,9,8,11,3,11.8,0,1.32,0.17,139.4
DOC_110,Orthopedics,3,2,9,3,19.7,1,0.94,0.16,73.1
DOC_101,Dermatology,5,4,14,4,11.6,0,1.22,0.11,61.6
DOC_101,Neurology,5,4,12,1,30.8,0,1.09,0.17,121.8
DOC_110,Cardiology,21,20,14,5,20.2,0,1.17,0.08,505.9
DOC_112,Pediatrics,10,9,16,3,20.6,0,1.24,0.14,213.8
DOC_114,Pediatrics,13,12,8,5,16.7,0,1.02,0.09,195.7
DOC_105,Dermatology,18,17,17,2,13.4,1,1.15,0.16,262.3
DOC_113,Dermatology,3,2,14,2,8.0,0,1.09,0.19,20.5
DOC_107,Neurology,15,14,8,3,24.3,2,1.38,0.08,530.9
DOC_104,Pediatrics,22,21,9,4,17.7,3,1.22,0.18,608.9
DOC_107,Cardiology,3,2,12,1,21.3,2,0.96,0.12,88.8
DOC_101,General Medicine,12,11,9,2,16.9,0,1.29,0.16,271.3
DOC_107,Neurology,15,14,10,4,25.5,0,1.12,0.17,458.7
DOC_110,General Medicine,7,6,11,1,14.0,0,1.02,0.08,99.2
DOC_101,Neurology,13,12,11,1,26.9,0,1.17,0.07,456.5
DOC_104,General Medicine,15,14,12,2,15.7,1,1.34,0.09,311.5
DOC_110,Orthopedics,19,18,11,2,18.2,0,1.18,0.16,447.8
DOC_114,Orthopedics,11,10,9,3,18.3,0,1.1,0.11,241.4
DOC_106,Orthopedics,20,19,17,3,16.9,0,1.44,0.06,454.0
DOC_106,Dermatology,22,21,15,0,8.0,3,1.32,0.1,311.2
DOC_106,Pediatrics,11,10,15,4,12.7,2,1.07,0.07,181.9
DOC_109,Neurology,21,20,9,4,22.2,0,1.37,0.11,724.5
DOC_108,Dermatology,4,3,15,0,15.4,0,1.4,0.13,75.0
DOC_104,Neurology,9,8,16,5,25.2,1,1.21,0.1,267.0
DOC_102,Pediatrics,7,6,15,4,14.6,3,1.35,0.09,198.4
DOC_104,Orthopedics,15,14,11,4,20.8,2,1.25,0.08,510.0
DOC_112,Orthopedics,21,20,15,4,16.5,1,1.16,0.19,399.9
DOC_106,Cardiology,24,23,10,5,21.5,0,1.39,0.09,817.7
DOC_108,Dermatology,21,20,11,1,12.3,0,1.44,0.16,405.8
DOC_101,General Medicine,3,2,10,5,8.0,1,1.29,0.07,40.0
DOC_110,Neurology,6,5,11,4,25.1,0,0.89,0.16,137.1
DOC_113,Cardiology,23,22,14,1,16.0,0,1.36,0.1,502.1
DOC_112,Orthopedics,9,8,9,1,18.2,2,0.9,0.16,196.0
DOC_114,Pediatrics,18,17,8,5,12.3,0,1.05,0.09,208.8
DOC_113,General Medicine,6,5,10,3,18.9,3,1.01,0.1,195.1
DOC_110,Dermatology,14,13,9,5,13.1,0,1.06,0.07,215.9
DOC_100,Dermatology,18,17,10,4,11.1,0,1.4,0.1,318.7
DOC_114,Neurology,4,3,9,1,19.7,0,0.96,0.19,66.2
DOC_111,Orthopedics,14,13,15,3,20.0,0,1.34,0.12,358.8
DOC_104,Pediatrics,20,19,15,0,13.1,1,1.09,0.08,352.3
DOC_111,Neurology,24,23,14,5,25.1,0,1.12,0.11,680.8
DOC_101,Dermatology,12,11,11,2,12.8,0,1.16,0.06,197.9
DOC_101,Dermatology,3,2,11,1,8.1,0,1.07,0.1,24.8
DOC_102,Dermatology,8,7,10,2,8.0,1,0.95,0.09,74.7
DOC_113,Neurology,17,16,15,3,25.8,0,0.98,0.19,404.1
DOC_108,Pediatrics,5,4,10,5,14.3,0,0.89,0.1,65.6
DOC_104,General Medicine,5,4,9,0,16.5,1,1.45,0.09,169.9
DOC_103,Pediatrics,11,10,11,1,17.6,1,1.02,0.17,237.4
DOC_111,Dermatology,22,21,10,3,11.2,1,1.35,0.08,399.6
DOC_105,Dermatology,7,6,10,4,13.9,0,1.43,0.15,140.2
DOC_108,Dermatology,13,12,9,0,16.7,0,1.16,0.12,309.9
DOC_111,Pediatrics,2,1,9,0,16.1,3,1.23,0.08,127.4
DOC_113,Cardiology,24,23,15,5,22.0,0,0.89,0.09,475.0
DOC_101,Dermatology,6,5,10,3,10.9,0,1.3,0.18,75.8
DOC_107,General Medicine,8,7,11,1,8.3,1,0.83,0.05,70.3
DOC_114,Neurology,18,17,16,1,22.6,0,1.34,0.11,496.1
DOC_103,Cardiology,19,18,15,4,24.3,0,1.04,0.1,476.1
DOC_103,Dermatology,3,2,11,4,9.6,0,1.35,0.15,31.7
DOC_108,Dermatology,22,21,10,2,9.5,0,1.06,0.18,246.3
DOC_104,Cardiology,20,19,9,0,23.4,0,0.93,0.11,562.1
DOC_104,Neurology,17,16,10,1,26.5,0,1.08,0.16,525.3
DOC_104,Orthopedics,5,4,10,1,14.7,2,1.39,0.19,150.0
DOC_111,Cardiology,23,22,14,3,14.6,1,1.22,0.15,423.9
DOC_109,General Medicine,3,2,14,4,17.6,0,1.48,0.1,56.1
DOC_112,Dermatology,22,21,9,1,11.2,1,0.86,0.06,256.8
DOC_114,Neurology,16,15,12,4,25.5,1,1.35,0.12,531.1
DOC_104,Neurology,9,8,9,0,26.6,0,0.89,0.07,260.2
DOC_108,Orthopedics,1,0,11,4,19.3,0,0.85,0.11,0.1
DOC_100,Dermatology,4,3,8,0,14.3,0,1.08,0.06,50.0
DOC_108,Pediatrics,11,10,12,2,21.1,0,1.02,0.17,195.7
DOC_103,Dermatology,6,5,17,3,13.2,0,1.06,0.09,66.3
DOC_105,Neurology,7,6,10,1,25.1,0,1.22,0.07,222.1
DOC_112,Orthopedics,13,12,9,5,17.8,0,1.47,0.1,371.2
DOC_105,Orthopedics,10,9,12,4,21.8,0,1.47,0.08,275.5
DOC_102,Neurology,2,1,11,1,26.1,0,1.47,0.13,46.7
DOC_103,Orthopedics,20,19,10,3,12.1,0,0.98,0.08,268.2
DOC_113,General Medicine,15,14,15,5,19.3,3,1.02,0.08,367.6
DOC_109,Cardiology,19,18,11,0,22.9,1,1.15,0.07,700.9
DOC_105,Cardiology,20,19,10,2,22.2,0,1.49,0.17,717.4
DOC_110,Dermatology,20,19,17,4,12.7,3,1.06,0.12,283.9
DOC_112,Dermatology,19,18,11,2,14.4,0,1.41,0.06,446.9
DOC_103,General Medicine,16,15,12,5,10.4,2,1.06,0.15,181.7
DOC_110,General Medicine,15,14,10,4,18.0,0,1.15,0.12,340.7
DOC_101,Cardiology,4,3,8,5,19.4,0,0.9,0.15,53.1
DOC_109,Dermatology,16,15,10,3,11.1,0,1.41,0.13,267.8
DOC_114,Pediatrics,19,18,9,1,17.0,0,1.49,0.16,518.7
DOC_114,Cardiology,21,20,10,1,14.9,0,0.83,0.18,277.9
DOC_108,Dermatology,1,0,16,3,12.5,0,0.83,0.2,0.0
DOC_112,Pediatrics,8,7,15,1,15.9,0,1.33,0.19,139.1
DOC_108,Pediatrics,15,14,9,1,15.1,0,1.22,0.05,318.1
DOC_110,General Medicine,13,12,9,0,14.4,0,1.1,0.18,250.1
DOC_100,Dermatology,4,3,9,2,13.1,0,1.38,0.15,62.3
DOC_111,Dermatology,13,12,11,4,12.3,0,1.3,0.18,217.6
DOC_109,Neurology,7,6,12,2,26.9,1,1.49,0.16,271.4
DOC_111,Pediatrics,8,7,10,5,22.3,0,0.96,0.19,169.2
DOC_113,Dermatology,1,0,8,5,8.9,0,1.24,0.14,0.0
DOC_101,Orthopedics,17,16,8,4,17.2,2,1.2,0.2,341.9
DOC_105,Orthopedics,2,1,17,5,10.8,3,1.14,0.18,55.0
DOC_109,Cardiology,2,1,12,0,16.3,0,0.87,0.09,18.4
DOC_104,Dermatology,1,0,16,1,11.8,2,1.12,0.17,31.7
DOC_105,Dermatology,8,7,15,1,9.5,1,1.09,0.06,96.7
DOC_106,Dermatology,5,4,11,5,14.3,0,1.17,0.13,83.2
DOC_112,General Medicine,11,10,11,3,15.9,0,1.3,0.17,235.3
DOC_103,Pediatrics,18,17,10,1,18.2,1,0.91,0.12,348.9
DOC_102,Cardiology,6,5,17,5,23.0,0,0.96,0.18,98.0
DOC_112,Orthopedics,9,8,12,4,21.1,1,0.95,0.05,177.9
DOC_108,Dermatology,7,6,14,0,9.7,0,1.49,0.2,99.9
DOC_111,Neurology,7,6,15,0,23.2,0,1.18,0.08,204.3
DOC_106,Pediatrics,11,10,11,2,15.6,0,0.98,0.06,189.0
DOC_112,General Medicine,16,15,10,2,12.7,0,0.89,0.09,208.0
DOC_107,General Medicine,21,20,9,4,14.8,3,0.97,0.14,395.4
DOC_109,General Medicine,10,9,15,4,15.4,3,1.41,0.12,286.7
DOC_104,General Medicine,5,4,8,2,11.9,2,0.81,0.17,59.5
DOC_102,Dermatology,21,20,8,1,10.2,0,0.85,0.07,172.7
DOC_110,Dermatology,5,4,15,0,8.3,0,0.81,0.2,30.9
DOC_103,General Medicine,21,20,10,5,13.3,0,1.16,0.17,350.0
DOC_102,Dermatology,22,21,9,3,10.7,1,1.46,0.05,425.6
DOC_100,Orthopedics,15,14,17,3,22.0,1,0.88,0.18,272.4
DOC_109,Dermatology,9,8,14,2,12.1,0,1.03,0.14,97.1
DOC_106,Dermatology,4,3,12,1,8.8,1,1.5,0.06,56.1
DOC_109,Dermatology,15,14,11,4,12.5,0,1.12,0.08,234.2
DOC_101,Pediatrics,2,1,9,3,16.9,0,1.45,0.1,29.5
DOC_101,General Medicine,20,19,15,2,16.0,1,0.98,0.19,318.7
DOC_110,Dermatology,24,23,17,2,11.4,0,1.37,0.08,346.4
DOC_114,Cardiology,19,18,12,4,22.4,0,1.4,0.14,528.2
DOC_112,Orthopedics,23,22,14,2,18.8,0,1.09,0.14,459.3
DOC_112,Dermatology,9,8,9,5,11.4,2,1.41,0.1,200.9
DOC_107,Dermatology,9,8,12,0,13.3,0,0.89,0.07,108.1
DOC_108,Pediatrics,23,22,14,3,12.4,1,0.94,0.15,275.2
DOC_110,Pediatrics,21,20,14,0,12.5,0,1.05,0.12,306.5
DOC_106,General Medicine,4,3,8,4,13.7,0,1.16,0.07,44.6
DOC_108,Orthopedics,6,5,17,5,19.6,2,1.14,0.14,152.9
DOC_102,General Medicine,11,10,11,3,11.5,0,1.15,0.08,158.8
DOC_105,Orthopedics,1,0,11,5,23.3,0,0.95,0.08,3.7
DOC_101,Orthopedics,19,18,10,1,20.3,1,1.08,0.06,515.4
DOC_100,Neurology,9,8,9,2,24.8,0,1.03,0.11,242.1
DOC_102,General Medicine,24,23,14,2,19.1,0,0.87,0.17,384.7
DOC_109,Neurology,14,13,15,1,24.0,0,1.36,0.16,429.8
DOC_109,Neurology,9,8,16,2,26.5,0,1.05,0.19,199.2
DOC_103,General Medicine,9,8,14,4,16.5,0,0.96,0.08,133.9
DOC_112,General Medicine,14,13,9,1,21.4,0,1.17,0.08,390.6
DOC_104,Neurology,21,20,15,5,31.5,1,1.5,0.18,1010.3
DOC_106,Pediatrics,13,12,14,3,16.8,0,0.9,0.08,188.1
DOC_109,Pediatrics,20,19,10,1,15.1,1,1.27,0.2,437.0
DOC_109,Cardiology,14,13,8,1,18.3,2,1.12,0.15,288.0
DOC_107,Neurology,20,19,11,4,25.7,1,1.0,0.14,603.4
DOC_102,General Medicine,5,4,8,4,12.4,2,1.17,0.19,85.7
DOC_102,Pediatrics,8,7,9,2,15.7,0,1.0,0.2,129.8
DOC_102,Pediatrics,14,13,10,2,15.6,0,1.31,0.16,305.9
DOC_103,Neurology,17,16,8,1,29.3,0,1.34,0.09,600.7
DOC_113,General Medicine,4,3,15,5,8.8,1,1.22,0.19,50.4
DOC_110,Orthopedics,16,15,9,5,16.2,1,1.16,0.12,361.6
DOC_113,Orthopedics,13,12,11,2,17.1,0,0.89,0.16,213.3
DOC_113,Orthopedics,18,17,16,4,18.1,0,1.34,0.14,378.1
DOC_104,Pediatrics,18,17,10,3,19.1,0,1.25,0.19,456.3
DOC_101,Orthopedics,10,9,11,3,12.0,0,0.94,0.06,123.4
DOC_114,Cardiology,9,8,16,5,18.4,0,1.35,0.16,183.3
DOC_111,Neurology,19,18,15,1,27.6,0,1.43,0.1,746.2
DOC_107,General Medicine,4,3,12,2,13.4,0,1.33,0.08,53.9
DOC_102,Dermatology,21,20,8,0,12.5,0,1.34,0.06,375.5
DOC_105,Dermatology,6,5,8,1,8.0,0,0.91,0.08,35.7
DOC_110,Dermatology,5,4,8,3,9.5,3,1.21,0.08,88.4
DOC_111,Cardiology,22,21,11,0,21.4,0,1.06,0.17,629.3
DOC_105,Pediatrics,15,14,9,1,16.1,0,1.1,0.07,298.3
DOC_102,Neurology,7,6,12,4,29.3,1,0.92,0.05,194.2
DOC_113,Pediatrics,24,23,8,0,13.1,0,1.49,0.19,475.5
DOC_107,Dermatology,18,17,12,5,15.2,0,1.22,0.06,305.3
DOC_109,Neurology,18,17,10,5,31.0,3,1.48,0.17,1092.4
DOC_101,Pediatrics,5,4,8,1,12.0,2,1.32,0.11,101.1
DOC_108,General Medicine,15,14,10,3,11.9,0,0.81,0.12,162.2
DOC_107,Orthopedics,20,19,10,0,19.3,0,1.38,0.18,660.7
DOC_114,Pediatrics,24,23,12,0,17.8,0,0.81,0.07,371.2
DOC_103,Neurology,24,23,9,5,20.7,0,0.91,0.14,505.5
DOC_104,Orthopedics,20,19,12,0,14.7,0,1.42,0.15,412.6
DOC_107,Pediatrics,23,22,9,1,18.2,0,1.19,0.09,566.5
DOC_101,Cardiology,17,16,11,1,21.2,0,1.3,0.19,497.6
DOC_100,Cardiology,4,3,11,4,19.8,1,1.37,0.15,130.2
DOC_108,Cardiology,7,6,12,4,18.5,0,1.01,0.19,97.8
DOC_105,Dermatology,15,14,9,4,9.5,0,1.43,0.1,220.7
DOC_112,Neurology,4,3,14,4,24.3,0,1.14,0.12,88.4
DOC_102,Dermatology,9,8,8,5,10.7,3,1.42,0.08,168.8
DOC_104,General Medicine,8,7,10,4,23.3,0,1.49,0.09,294.6
DOC_107,Dermatology,22,21,15,4,10.9,0,1.23,0.06,295.1
DOC_103,General Medicine,20,19,9,5,11.7,0,1.08,0.13,289.4
DOC_105,Cardiology,20,19,11,0,17.2,0,1.33,0.08,599.3
DOC_101,Cardiology,23,22,16,1,17.7,1,0.83,0.15,312.1
DOC_111,Pediatrics,22,21,10,0,14.6,1,1.11,0.05,494.8
DOC_112,General Medicine,1,0,8,4,15.1,0,0.96,0.16,1.2
DOC_103,Cardiology,23,22,14,5,20.2,1,0.88,0.17,419.2
DOC_113,Cardiology,21,20,8,1,16.2,0,1.24,0.09,383.3
DOC_104,General Medicine,16,15,12,4,18.0,0,1.02,0.07,265.4
DOC_114,Pediatrics,20,19,10,3,14.6,0,1.22,0.2,380.6
DOC_103,Pediatrics,23,22,11,2,13.4,0,1.26,0.16,426.5
DOC_103,Dermatology,2,1,10,5,8.5,1,1.48,0.15,28.8
DOC_103,Dermatology,21,20,15,3,10.5,1,1.35,0.17,305.4
DOC_114,General Medicine,21,20,11,5,12.1,0,1.0,0.18,272.2
DOC_107,Cardiology,20,19,9,5,19.3,0,1.26,0.14,540.0
DOC_113,Cardiology,14,13,10,4,20.1,0,1.13,0.08,357.1
DOC_109,General Medicine,3,2,11,5,17.0,0,1.47,0.11,60.9
DOC_106,Dermatology,15,14,16,3,14.5,0,0.83,0.1,162.6
DOC_108,Orthopedics,21,20,16,1,14.1,3,1.4,0.15,432.2
DOC_104,General Medicine,7,6,10,2,10.6,0,1.02,0.09,78.3
DOC_110,Dermatology,5,4,9,2,13.2,0,1.29,0.12,84.7
DOC_111,Pediatrics,5,4,15,4,15.3,2,0.87,0.19,87.3
DOC_100,Orthopedics,23,22,11,0,17.5,0,0.92,0.1,484.1
DOC_112,Orthopedics,9,8,9,4,20.5,0,1.07,0.1,208.2
DOC_101,Dermatology,16,15,8,3,14.8,0,1.06,0.19,208.8
DOC_107,Cardiology,8,7,11,0,21.0,0,1.24,0.08,255.2
DOC_104,Cardiology,20,19,9,4,26.0,2,1.12,0.17,718.6
DOC_108,Pediatrics,23,22,9,2,11.7,3,1.25,0.18,431.8
DOC_113,Cardiology,7,6,11,5,19.2,0,1.0,0.19,129.2
DOC_100,General Medicine,3,2,12,2,17.1,0,1.04,0.09,28.0
DOC_105,Dermatology,12,11,11,2,15.3,1,0.8,0.12,178.8
DOC_103,Orthopedics,19,18,15,3,16.6,0,1.15,0.1,367.0
DOC_102,General Medicine,21,20,11,1,20.7,0,1.16,0.19,540.4
DOC_108,Cardiology,7,6,10,5,24.2,0,1.17,0.17,194.1
DOC_108,Dermatology,5,4,11,0,12.4,2,1.3,0.13,137.8
DOC_114,Cardiology,19,18,14,1,18.0,0,1.34,0.17,436.4
DOC_111,Orthopedics,7,6,11,1,16.1,0,1.11,0.14,127.1
DOC_104,General Medicine,15,14,9,3,14.8,0,1.44,0.12,353.9
DOC_106,General Medicine,19,18,10,5,15.7,0,1.46,0.16,472.2
DOC_112,Dermatology,15,14,15,0,9.8,2,0.81,0.11,155.2
DOC_100,Neurology,1,0,10,0,22.0,0,1.13,0.19,0.0
DOC_106,Pediatrics,10,9,11,4,13.3,1,1.36,0.09,214.9
DOC_105,General Medicine,11,10,8,0,12.6,1,1.43,0.14,208.7
DOC_104,General Medicine,8,7,10,1,17.3,2,1.44,0.12,281.9
DOC_105,Dermatology,8,7,8,0,13.0,0,0.82,0.13,84.7
DOC_108,Dermatology,3,2,10,1,11.2,0,1.09,0.11,24.2
DOC_102,Pediatrics,23,22,8,2,12.0,1,1.09,0.07,290.4
DOC_106,Orthopedics,2,1,11,5,22.9,0,1.23,0.15,35.1
DOC_112,General Medicine,24,23,10,3,18.0,0,1.0,0.06,493.7
DOC_106,Neurology,21,20,11,4,21.6,0,1.0,0.12,509.1
DOC_112,General Medicine,19,18,9,0,19.2,0,1.29,0.12,602.8
DOC_104,Cardiology,15,14,10,0,23.3,1,1.41,0.11,676.9
DOC_112,Pediatrics,24,23,9,1,14.1,0,1.26,0.07,497.8
DOC_111,Cardiology,3,2,8,4,23.2,0,1.33,0.06,59.3
DOC_112,Orthopedics,5,4,10,4,19.8,0,1.32,0.18,118.7
DOC_108,Cardiology,15,14,14,4,22.5,1,1.06,0.13,370.6
DOC_107,Orthopedics,24,23,15,0,16.1,1,0.99,0.17,449.3
DOC_109,Pediatrics,14,13,15,4,15.6,0,1.37,0.18,279.6
DOC_100,Orthopedics,13,12,9,4,12.7,0,0.83,0.09,148.4
DOC_100,Neurology,6,5,8,5,26.3,1,1.19,0.15,180.8
DOC_100,Dermatology,11,10,15,1,8.2,2,1.45,0.14,155.9
DOC_113,Cardiology,3,2,10,0,24.0,0,1.38,0.18,79.4
DOC_113,Dermatology,13,12,10,3,14.1,0,1.44,0.15,283.3
DOC_102,Orthopedics,18,17,9,5,20.5,1,1.14,0.16,494.0
DOC_103,Neurology,1,0,17,0,28.0,0,1.33,0.08,0.0
DOC_112,General Medicine,22,21,12,2,10.5,0,0.85,0.09,172.0
DOC_102,Pediatrics,5,4,12,3,13.0,1,1.38,0.05,91.4
DOC_108,General Medicine,6,5,9,3,19.3,0,1.27,0.06,147.0
DOC_107,General Medicine,22,21,8,2,12.4,0,1.0,0.16,231.6
DOC_108,General Medicine,7,6,10,1,17.3,0,1.22,0.13,142.9
DOC_108,Pediatrics,24,23,11,0,16.5,1,1.18,0.06,653.8
DOC_104,General Medicine,11,10,14,3,13.3,0,1.41,0.18,186.3
DOC_114,Dermatology,23,22,9,5,8.2,0,0.97,0.19,197.1
DOC_100,Neurology,22,21,11,2,25.0,0,1.09,0.18,650.2
DOC_109,Pediatrics,6,5,10,0,15.2,0,0.96,0.1,100.5
DOC_113,General Medicine,20,19,16,0,17.2,0,1.42,0.14,503.4
DOC_101,Orthopedics,13,12,10,2,20.7,2,1.25,0.06,457.7
DOC_113,General Medicine,6,5,16,2,15.4,0,1.02,0.1,72.7
DOC_113,Dermatology,10,9,14,4,14.1,0,1.32,0.19,165.5
DOC_107,Neurology,16,15,9,2,26.6,0,1.09,0.11,510.6
DOC_102,Neurology,11,10,16,0,29.6,0,0.9,0.09,289.5
DOC_102,Dermatology,3,2,10,4,12.6,0,1.47,0.15,44.7
DOC_106,Cardiology,10,9,10,2,19.8,0,0.84,0.12,180.1
DOC_104,Neurology,14,13,14,2,27.9,2,1.33,0.15,588.8
DOC_111,Pediatrics,5,4,15,4,17.0,0,0.88,0.16,61.8
DOC_106,Cardiology,5,4,12,0,21.5,0,1.5,0.16,135.3
DOC_109,Pediatrics,16,15,10,1,14.8,1,0.96,0.17,268.6
DOC_101,Orthopedics,23,22,8,4,17.1,0,1.26,0.16,434.2
DOC_104,Neurology,18,17,12,3,23.0,0,1.5,0.2,529.8
DOC_105,Orthopedics,7,6,10,0,17.0,0,1.37,0.15,193.7
DOC_103,General Medicine,21,20,10,1,14.0,1,1.15,0.17,396.2
DOC_109,Orthopedics,20,19,10,4,18.1,2,1.31,0.05,616.7
DOC_100,General Medicine,4,3,10,2,22.2,3,1.18,0.15,202.8
DOC_104,Dermatology,3,2,14,2,8.5,0,1.21,0.17,16.3
DOC_103,Dermatology,14,13,10,2,13.0,0,0.96,0.2,187.7
DOC_109,Dermatology,15,14,10,0,12.0,2,1.37,0.16,359.4
DOC_112,Dermatology,5,4,8,3,8.0,0,1.15,0.05,34.3
DOC_107,Dermatology,18,17,14,4,13.1,0,1.08,0.18,235.0
DOC_114,Neurology,4,3,10,4,27.8,0,0.87,0.18,77.5
DOC_114,Orthopedics,12,11,12,2,14.3,0,1.26,0.12,187.6
DOC_103,Orthopedics,16,15,8,1,22.4,0,1.12,0.13,349.8
DOC_112,General Medicine,5,4,16,0,17.0,0,1.16,0.18,78.6
DOC_102,Orthopedics,21,20,9,3,15.9,0,1.32,0.15,484.1
DOC_103,Neurology,3,2,14,2,26.5,3,1.35,0.09,212.1
DOC_105,General Medicine,12,11,9,5,14.2,0,1.34,0.18,229.2
DOC_107,Orthopedics,7,6,15,2,16.3,1,1.28,0.13,157.7
